created_at~id~id_str~full_text~truncated~display_text_range~entities~metadata~source~in_reply_to_status_id~in_reply_to_status_id_str~in_reply_to_user_id~in_reply_to_user_id_str~in_reply_to_screen_name~user~geo~coordinates~place~contributors~retweeted_status~is_quote_status~retweet_count~favorite_count~favorited~retweeted~lang~user-screen_name~retweeted_status-user-screen_name~retweeted_status-full_text~user-location~possibly_sensitive~extended_entities~scores~compound~sentiment~centroid~long~lat~search_criteria
2021-09-07 06:32:22+00:00~1435128795544104960~1435128795544104960~RT @ComDannyda: How to #view/#check #files/#folders/#directories #detail in #Linux/#Debian/#Ubuntu/#Kali Linux/#CentOS/#RedHat #Fedora #Kal…~False~[0, 140]~{'hashtags': [{'text': 'view', 'indices': [23, 28]}, {'text': 'check', 'indices': [29, 35]}, {'text': 'files', 'indices': [36, 42]}, {'text': 'folders', 'indices': [43, 51]}, {'text': 'directories', 'indices': [52, 64]}, {'text': 'detail', 'indices': [65, 72]}, {'text': 'Linux', 'indices': [76, 82]}, {'text': 'Debian', 'indices': [83, 90]}, {'text': 'Ubuntu', 'indices': [91, 98]}, {'text': 'Kali', 'indices': [99, 104]}, {'text': 'CentOS', 'indices': [111, 118]}, {'text': 'RedHat', 'indices': [119, 126]}, {'text': 'Fedora', 'indices': [127, 134]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ComDannyda', 'name': 'dannyda.com', 'id': 1300692786249740289, 'id_str': '1300692786249740289', 'indices': [3, 14]}], 'urls': []}~{'iso_language_code': 'en', 'result_type': 'recent'}~"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"~~~~~~{'id': 1298874190309797888, 'id_str': '1298874190309797888', 'name': 'Горнятко Лупиздиків', 'screen_name': 'WhiteCh46522218', 'location': '', 'description': 'A fire in the sky\nAblaze the spark beyond the stars\nIts gleaming wings will cut their way\nThrough the silent paths of space ...', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 255, 'friends_count': 771, 'listed_count': 2, 'created_at': 'Thu Aug 27 06:45:32 +0000 2020', 'favourites_count': 22588, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 45255, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1298874460565536768/TCIUFdRL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1298874460565536768/TCIUFdRL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1298874190309797888/1598513052', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}~~~~~"{'created_at': 'Mon Aug 30 23:20:00 +0000 2021', 'id': 1432483271552552963, 'id_str': '1432483271552552963', 'full_text': 'How to #view/#check #files/#folders/#directories #detail in #Linux/#Debian/#Ubuntu/#Kali Linux/#CentOS/#RedHat #Fedora #KaliLinux #RockyLinux #Rocky etc. #SysAdmin\nhttps://t.co/SJxYaLBajC', 'truncated': False, 'display_text_range': [0, 187], 'entities': {'hashtags': [{'text': 'view', 'indices': [7, 12]}, {'text': 'check', 'indices': [13, 19]}, {'text': 'files', 'indices': [20, 26]}, {'text': 'folders', 'indices': [27, 35]}, {'text': 'directories', 'indices': [36, 48]}, {'text': 'detail', 'indices': [49, 56]}, {'text': 'Linux', 'indices': [60, 66]}, {'text': 'Debian', 'indices': [67, 74]}, {'text': 'Ubuntu', 'indices': [75, 82]}, {'text': 'Kali', 'indices': [83, 88]}, {'text': 'CentOS', 'indices': [95, 102]}, {'text': 'RedHat', 'indices': [103, 110]}, {'text': 'Fedora', 'indices': [111, 118]}, {'text': 'KaliLinux', 'indices': [119, 129]}, {'text': 'RockyLinux', 'indices': [130, 141]}, {'text': 'Rocky', 'indices': [142, 148]}, {'text': 'SysAdmin', 'indices': [154, 163]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SJxYaLBajC', 'expanded_url': 'https://dannyda.com/2021/08/31/how-to-view-check-files-folders-directories-detail-in-linux-debian-ubuntu-kali-linux-centos-redhat-etc/', 'display_url': 'dannyda.com/2021/08/31/how…', 'indices': [164, 187]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1300692786249740289, 'id_str': '1300692786249740289', 'name': 'dannyda.com', 'screen_name': 'ComDannyda', 'location': '', 'description': 'Technology, security, cyber security, servers, virtualization, computers, cloud computing, guides, tips, coding, anything technology etc. … https://t.co/qj7zG39W3u', 'url': 'https://t.co/qj7zG39W3u', 'entities': {'url': {'urls': [{'url': 'https://t.co/qj7zG39W3u', 'expanded_url': 'https://dannyda.com', 'display_url': 'dannyda.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/qj7zG39W3u', 'expanded_url': 'https://dannyda.com', 'display_url': 'dannyda.com', 'indices': [140, 163]}]}}, 'protected': False, 'followers_count': 127, 'friends_count': 479, 'listed_count': 1, 'created_at': 'Tue Sep 01 07:11:49 +0000 2020', 'favourites_count': 4038, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 815, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1300693235031879681/5PQ5OHRE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1300693235031879681/5PQ5OHRE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1300692786249740289/1598951395', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"~False~2~0~False~False~en~WhiteCh46522218~ComDannyda~"How to #view/#check #files/#folders/#directories #detail in #Linux/#Debian/#Ubuntu/#Kali Linux/#CentOS/#RedHat #Fedora #KaliLinux #RockyLinux #Rocky etc. #SysAdmin
https://t.co/SJxYaLBajC"~~~~{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}~0.0~neu~(None, None)~~~@RedHat OR #RedHat OR #LifeatRedHat OR @RedHatJobs
2021-09-04 18:39:46+00:00~1434224685479256072~1434224685479256072~RT @helpnetsecurity: Building for transactional workloads is the primary concern around deploying Kubernetes - https://t.co/3rSX8GyegH - @C…~False~[0, 140]~{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'helpnetsecurity', 'name': 'Help Net Security', 'id': 14293266, 'id_str': '14293266', 'indices': [3, 19]}], 'urls': [{'url': 'https://t.co/3rSX8GyegH', 'expanded_url': 'https://www.helpnetsecurity.com/2021/08/31/kubernetes-challenge/', 'display_url': 'helpnetsecurity.com/2021/08/31/kub…', 'indices': [111, 134]}]}~{'iso_language_code': 'en', 'result_type': 'recent'}~"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">CyberSalesMan</a>"~~~~~~{'id': 1403974336185356288, 'id_str': '1403974336185356288', 'name': 'CyberSecuritySalesMan', 'screen_name': 'CSSalesMan', 'location': 'Silicon Valley', 'description': 'Cybersecurity sales-man. I sell the best cyber cyber stuff. Words of wisdom. The most in-depth analysis of the cyber-world. I failed my own Turing test.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 181, 'friends_count': 3061, 'listed_count': 1, 'created_at': 'Sun Jun 13 07:18:01 +0000 2021', 'favourites_count': 4334, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4765, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1403977459184308224/z002EEjK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1403977459184308224/z002EEjK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1403974336185356288/1623569595', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}~~~~~"{'created_at': 'Sat Sep 04 16:01:28 +0000 2021', 'id': 1434184850177679362, 'id_str': '1434184850177679362', 'full_text': 'Building for transactional workloads is the primary concern around deploying Kubernetes - https://t.co/3rSX8GyegH - @CockroachDB @RedHat @kubernetesio #cybersecurity #security #infosecurity #itsecurity #CISO #cybersecuritynews #securitynews https://t.co/IuCtkMwe10', 'truncated': False, 'display_text_range': [0, 240], 'entities': {'hashtags': [{'text': 'cybersecurity', 'indices': [151, 165]}, {'text': 'security', 'indices': [166, 175]}, {'text': 'infosecurity', 'indices': [176, 189]}, {'text': 'itsecurity', 'indices': [190, 201]}, {'text': 'CISO', 'indices': [202, 207]}, {'text': 'cybersecuritynews', 'indices': [208, 226]}, {'text': 'securitynews', 'indices': [227, 240]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CockroachDB', 'name': 'CockroachDB', 'id': 2548436310, 'id_str': '2548436310', 'indices': [116, 128]}, {'screen_name': 'RedHat', 'name': 'Red Hat, Inc.', 'id': 14627400, 'id_str': '14627400', 'indices': [129, 136]}, {'screen_name': 'kubernetesio', 'name': 'Kubernetes', 'id': 2813398537, 'id_str': '2813398537', 'indices': [137, 150]}], 'urls': [{'url': 'https://t.co/3rSX8GyegH', 'expanded_url': 'https://www.helpnetsecurity.com/2021/08/31/kubernetes-challenge/', 'display_url': 'helpnetsecurity.com/2021/08/31/kub…', 'indices': [90, 113]}], 'media': [{'id': 1434184848760057860, 'id_str': '1434184848760057860', 'indices': [241, 264], 'media_url': 'http://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'url': 'https://t.co/IuCtkMwe10', 'display_url': 'pic.twitter.com/IuCtkMwe10', 'expanded_url': 'https://twitter.com/helpnetsecurity/status/1434184850177679362/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 650, 'h': 350, 'resize': 'fit'}, 'medium': {'w': 650, 'h': 350, 'resize': 'fit'}, 'small': {'w': 650, 'h': 350, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1434184848760057860, 'id_str': '1434184848760057860', 'indices': [241, 264], 'media_url': 'http://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'url': 'https://t.co/IuCtkMwe10', 'display_url': 'pic.twitter.com/IuCtkMwe10', 'expanded_url': 'https://twitter.com/helpnetsecurity/status/1434184850177679362/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 650, 'h': 350, 'resize': 'fit'}, 'medium': {'w': 650, 'h': 350, 'resize': 'fit'}, 'small': {'w': 650, 'h': 350, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 14293266, 'id_str': '14293266', 'name': 'Help Net Security', 'screen_name': 'helpnetsecurity', 'location': 'Global', 'description': 'Independent cybersecurity news since 1998. Discover what matters in the world of information security today.', 'url': 'https://t.co/F1kMgegDkL', 'entities': {'url': {'urls': [{'url': 'https://t.co/F1kMgegDkL', 'expanded_url': 'https://www.helpnetsecurity.com', 'display_url': 'helpnetsecurity.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 52551, 'friends_count': 170, 'listed_count': 2303, 'created_at': 'Thu Apr 03 13:46:32 +0000 2008', 'favourites_count': 10, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 57246, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/698777219779469312/IkGy7y0o_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/698777219779469312/IkGy7y0o_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/14293266/1517399753', 'profile_link_color': 'E09E00', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"~False~4~0~False~False~en~CSSalesMan~helpnetsecurity~Building for transactional workloads is the primary concern around deploying Kubernetes - https://t.co/3rSX8GyegH - @CockroachDB @RedHat @kubernetesio #cybersecurity #security #infosecurity #itsecurity #CISO #cybersecuritynews #securitynews https://t.co/IuCtkMwe10~Silicon Valley~False~~{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}~0.0~neu~(None, None)~~~@RedHat OR #RedHat OR #LifeatRedHat OR @RedHatJobs
2021-09-04 18:34:43+00:00~1434223416673030149~1434223416673030149~RT @helpnetsecurity: Building for transactional workloads is the primary concern around deploying Kubernetes - https://t.co/3rSX8GyegH - @C…~False~[0, 140]~{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'helpnetsecurity', 'name': 'Help Net Security', 'id': 14293266, 'id_str': '14293266', 'indices': [3, 19]}], 'urls': [{'url': 'https://t.co/3rSX8GyegH', 'expanded_url': 'https://www.helpnetsecurity.com/2021/08/31/kubernetes-challenge/', 'display_url': 'helpnetsecurity.com/2021/08/31/kub…', 'indices': [111, 134]}]}~{'iso_language_code': 'en', 'result_type': 'recent'}~"<a href=""https://abdirahiimyassin.weebly.com"" rel=""nofollow"">Cyber Security Feed</a>"~~~~~~{'id': 1131854274223366144, 'id_str': '1131854274223366144', 'name': 'Cyber Security Feed', 'screen_name': 'cybersec_feeds', 'location': 'Internet', 'description': 'check out a privacy oriented social media platform 👉🏾https://t.co/KkqBnPkRZK Cyber Security News in 1 place! Retweets original Cyber Sec tweets. 🤖 made by @AbdirahiimYa', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/KkqBnPkRZK', 'expanded_url': 'http://samochat.net', 'display_url': 'samochat.net', 'indices': [53, 76]}]}}, 'protected': False, 'followers_count': 18024, 'friends_count': 1, 'listed_count': 327, 'created_at': 'Fri May 24 09:27:42 +0000 2019', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1756803, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1131855016766124032/vhasETOF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1131855016766124032/vhasETOF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1131854274223366144/1558718830', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}~~~~~"{'created_at': 'Sat Sep 04 16:01:28 +0000 2021', 'id': 1434184850177679362, 'id_str': '1434184850177679362', 'full_text': 'Building for transactional workloads is the primary concern around deploying Kubernetes - https://t.co/3rSX8GyegH - @CockroachDB @RedHat @kubernetesio #cybersecurity #security #infosecurity #itsecurity #CISO #cybersecuritynews #securitynews https://t.co/IuCtkMwe10', 'truncated': False, 'display_text_range': [0, 240], 'entities': {'hashtags': [{'text': 'cybersecurity', 'indices': [151, 165]}, {'text': 'security', 'indices': [166, 175]}, {'text': 'infosecurity', 'indices': [176, 189]}, {'text': 'itsecurity', 'indices': [190, 201]}, {'text': 'CISO', 'indices': [202, 207]}, {'text': 'cybersecuritynews', 'indices': [208, 226]}, {'text': 'securitynews', 'indices': [227, 240]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CockroachDB', 'name': 'CockroachDB', 'id': 2548436310, 'id_str': '2548436310', 'indices': [116, 128]}, {'screen_name': 'RedHat', 'name': 'Red Hat, Inc.', 'id': 14627400, 'id_str': '14627400', 'indices': [129, 136]}, {'screen_name': 'kubernetesio', 'name': 'Kubernetes', 'id': 2813398537, 'id_str': '2813398537', 'indices': [137, 150]}], 'urls': [{'url': 'https://t.co/3rSX8GyegH', 'expanded_url': 'https://www.helpnetsecurity.com/2021/08/31/kubernetes-challenge/', 'display_url': 'helpnetsecurity.com/2021/08/31/kub…', 'indices': [90, 113]}], 'media': [{'id': 1434184848760057860, 'id_str': '1434184848760057860', 'indices': [241, 264], 'media_url': 'http://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'url': 'https://t.co/IuCtkMwe10', 'display_url': 'pic.twitter.com/IuCtkMwe10', 'expanded_url': 'https://twitter.com/helpnetsecurity/status/1434184850177679362/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 650, 'h': 350, 'resize': 'fit'}, 'medium': {'w': 650, 'h': 350, 'resize': 'fit'}, 'small': {'w': 650, 'h': 350, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1434184848760057860, 'id_str': '1434184848760057860', 'indices': [241, 264], 'media_url': 'http://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E-c_hXSXMAQvjIA.jpg', 'url': 'https://t.co/IuCtkMwe10', 'display_url': 'pic.twitter.com/IuCtkMwe10', 'expanded_url': 'https://twitter.com/helpnetsecurity/status/1434184850177679362/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 650, 'h': 350, 'resize': 'fit'}, 'medium': {'w': 650, 'h': 350, 'resize': 'fit'}, 'small': {'w': 650, 'h': 350, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 14293266, 'id_str': '14293266', 'name': 'Help Net Security', 'screen_name': 'helpnetsecurity', 'location': 'Global', 'description': 'Independent cybersecurity news since 1998. Discover what matters in the world of information security today.', 'url': 'https://t.co/F1kMgegDkL', 'entities': {'url': {'urls': [{'url': 'https://t.co/F1kMgegDkL', 'expanded_url': 'https://www.helpnetsecurity.com', 'display_url': 'helpnetsecurity.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 52551, 'friends_count': 170, 'listed_count': 2303, 'created_at': 'Thu Apr 03 13:46:32 +0000 2008', 'favourites_count': 10, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 57246, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/698777219779469312/IkGy7y0o_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/698777219779469312/IkGy7y0o_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/14293266/1517399753', 'profile_link_color': 'E09E00', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 4, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"~False~4~0~False~False~en~cybersec_feeds~helpnetsecurity~Building for transactional workloads is the primary concern around deploying Kubernetes - https://t.co/3rSX8GyegH - @CockroachDB @RedHat @kubernetesio #cybersecurity #security #infosecurity #itsecurity #CISO #cybersecuritynews #securitynews https://t.co/IuCtkMwe10~Internet~False~~{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}~0.0~neu~(None, None)~~~@RedHat OR #RedHat OR #LifeatRedHat OR @RedHatJobs
